day,u_casemix,u_incident,u_incident_shift,u_arr_morning,u_arr_evening,u_arr_night,u_bedhrs_morning,u_bedhrs_evening,u_bedhrs_night,u_abs_doctor_morning,u_abs_doctor_evening,u_abs_doctor_night,u_abs_nurse_morning,u_abs_nurse_evening,u_abs_nurse_night,u_abs_tech_morning,u_abs_tech_evening,u_abs_tech_night
1651,0.087862,0.343379,0.195186,0.467959,0.765894,0.28627,0.442441,0.835183,0.624222,0.572462,0.782275,0.367631,0.68743,0.693842,0.222759,0.109616,0.444154,0.290396
1652,0.984906,0.744394,0.374452,0.306006,0.204293,0.37685,0.36929,0.06318,0.934312,0.066881,0.34847,0.781524,0.816492,0.559899,0.44959,0.838456,0.351304,0.316481
1653,0.694548,0.199041,0.349944,0.539933,0.701926,0.113565,0.602236,0.775937,0.341877,0.685832,0.831119,0.741597,0.208047,0.68318,0.137181,0.829415,0.427115,0.708578
1654,0.997073,0.786388,0.530062,0.586062,0.071411,0.196418,0.148552,0.364702,0.259073,0.377528,0.67701,0.253405,0.729947,0.244712,0.132808,0.753293,0.168297,0.370603
1655,0.185509,0.095369,0.111034,0.006516,0.255115,0.488832,0.221274,0.813866,0.42593,0.020253,0.733605,0.644057,0.497005,0.330093,0.77263,0.896608,0.116917,0.930498
1656,0.294453,0.709526,0.943939,0.429336,0.691925,0.146643,0.322737,0.55794,0.997087,0.552637,0.310748,0.349768,0.908293,0.059127,0.113549,0.834224,0.725769,0.548617
1657,0.118012,0.27187,0.541764,0.669175,0.04276,0.22031,0.188653,0.913913,0.586307,0.832774,0.153579,0.639625,0.152514,0.907887,0.957755,0.826545,0.474786,0.398192
1658,0.989683,0.505543,0.186043,0.787083,0.647951,0.899584,0.463363,0.418106,0.289492,0.994875,0.310974,0.207763,0.764625,0.925783,0.027458,0.674347,0.797535,0.362488
1659,0.292114,0.63328,0.423345,0.377587,0.665246,0.598385,0.890817,0.770067,0.027056,0.689621,0.23204,0.476166,0.808205,0.932295,0.122278,0.969403,0.019528,0.074373
1660,0.248076,0.843019,0.838888,0.33957,0.850184,0.708353,0.253105,0.388145,0.45106,0.479436,0.121012,0.333504,0.395639,0.467359,0.542288,0.259114,0.273325,0.697548
1661,0.543584,0.464867,0.420565,0.800637,0.335345,0.805007,0.036169,0.944134,0.717995,0.46551,0.109752,0.070053,0.843369,0.362963,0.587266,0.934334,0.532242,0.730155
1662,0.883897,0.504176,0.527645,0.18796,0.624838,0.05951,0.411244,0.314575,0.898897,0.714471,0.020231,0.254486,0.316061,0.022853,0.085464,0.121,0.726481,0.559383
1663,0.545297,0.183399,0.851991,0.836077,0.642768,0.24372,0.997226,0.848119,0.080877,0.662566,0.298462,0.601321,0.30254,0.92927,0.172564,0.168774,0.623403,0.163192
1664,0.01521,0.360696,0.157541,0.84712,0.738305,0.035733,0.558534,0.3629,0.34607,0.146697,0.609235,0.948696,0.66264,0.630365,0.155652,0.596666,0.80634,0.636226
1665,0.325051,0.496869,0.953587,0.167562,0.400254,0.146254,0.642557,0.358043,0.194045,0.172792,0.6744,0.850721,0.255856,0.186424,0.075466,0.204159,0.410017,0.884117
1666,0.631073,0.425382,0.960206,0.588185,0.296034,0.607284,0.211295,0.130562,0.533847,0.234577,0.841178,0.305635,0.151459,0.138226,0.092966,0.413981,0.831546,0.785008
1667,0.477292,0.557866,0.257221,0.812307,0.621928,0.207888,0.481896,0.882641,0.986793,0.665314,0.231174,0.104017,0.576891,0.34332,0.420236,0.691895,0.848379,0.300175
1668,0.213559,0.985325,0.306722,0.776608,0.554765,0.639212,0.377119,0.291646,0.753863,0.184724,0.803875,0.756708,0.993768,0.019881,0.33993,0.629774,0.903425,0.880961
1669,0.349865,0.100734,0.624012,0.051046,0.565188,0.793159,0.896096,0.701102,0.9017,0.656132,0.87015,0.678104,0.533477,0.889073,0.737216,0.951287,0.443799,0.148369
1670,0.427774,0.474326,0.903337,0.452404,0.524102,0.429137,0.484125,0.975675,0.185322,0.955062,0.639193,0.205809,0.474052,0.701979,0.061892,0.607257,0.3148,0.493037
1671,0.011037,0.004542,0.227233,0.24561,0.522932,0.660984,0.496533,0.30743,0.157401,0.320287,0.963477,0.283852,0.298619,0.55237,0.401294,0.5174,0.138495,0.705963
1672,0.623193,0.120066,0.418458,0.838689,0.114232,0.207878,0.765037,0.721769,0.705902,0.791138,0.091379,0.066479,0.883764,0.313498,0.237879,0.47191,0.173972,0.510516
1673,0.850956,0.263805,0.978646,0.165102,0.950447,0.279342,0.580647,0.852302,0.098399,0.283082,0.438364,0.946703,0.776488,0.580136,0.113839,0.096454,0.753546,0.686486
1674,0.167091,0.943937,0.969002,0.134889,0.307505,0.898488,0.070541,0.172271,0.815945,0.847276,0.103435,0.213876,0.289185,0.481757,0.35304,0.604772,0.069346,0.639798
1675,0.793189,0.85586,0.706751,0.88143,0.465826,0.355665,0.756507,0.875365,0.483441,0.369305,0.981318,0.914669,0.639013,0.048584,0.770385,0.857771,0.202045,0.9745
1676,0.397447,0.001503,0.446878,0.69868,0.111491,0.707717,0.448361,0.488479,0.871318,0.961197,0.773854,0.056282,0.325509,0.036287,0.460013,0.120398,0.841226,0.363983
1677,0.263993,0.721767,0.303281,0.251847,0.945095,0.164677,0.055902,0.28539,0.022295,0.040333,0.459957,0.398865,0.983895,0.21058,0.415981,0.953418,0.925621,0.98787
1678,0.574735,0.102972,0.95304,0.398823,0.579723,0.644974,0.690201,0.152778,0.188148,0.088252,0.363797,0.298153,0.466064,0.71621,0.021201,0.407111,0.567957,0.324568
1679,0.178876,0.530378,0.505909,0.09368,0.982709,0.206936,0.221533,0.252385,0.756731,0.850224,0.283398,0.163231,0.703896,0.329432,0.952663,0.80505,0.602338,0.286648
1680,0.305575,0.375299,0.882939,0.243722,0.375258,0.435718,0.878109,0.571606,0.978654,0.608243,0.835049,0.86007,0.31866,0.393685,0.201192,0.785413,0.456834,0.191843
1681,0.813366,0.818214,0.815213,0.000316,0.142582,0.71983,0.522254,0.528573,0.770357,0.007093,0.437686,0.371312,0.780355,0.012615,0.682379,0.878336,0.063039,0.806144
1682,0.436982,0.502065,0.447049,0.582465,0.118089,0.509382,0.675316,0.734615,0.785968,0.965601,0.514954,0.865872,0.209706,0.61412,0.063672,0.939919,0.08935,0.305663
1683,0.962823,0.745859,0.120547,0.214924,0.311184,0.910503,0.260104,0.756236,0.533853,0.511649,0.389152,0.652955,0.320219,0.696923,0.081653,0.708189,0.753065,0.087677
1684,0.273113,0.722448,0.426471,0.442327,0.170357,0.105088,0.607377,0.366134,0.185374,0.18796,0.094883,0.750092,0.511692,0.533143,0.080771,0.076529,0.550122,0.387186
1685,0.237679,0.906682,0.783017,0.158159,0.636756,0.52426,0.795178,0.193855,0.638969,0.059099,0.442423,0.64664,0.805941,0.132707,0.589452,0.622223,0.399016,0.296888
1686,0.53584,0.67634,0.981769,0.72075,0.558423,0.091367,0.932145,0.638643,0.02372,0.172208,0.597802,0.358261,0.055361,0.241876,0.671979,0.742494,0.058571,0.990754
1687,0.809676,0.65297,0.452638,0.80747,0.499519,0.06881,0.05211,0.724059,0.372299,0.296306,0.729824,0.223544,0.121991,0.140875,0.626135,0.522838,0.551372,0.356125
1688,0.79568,0.366724,0.862897,0.212217,0.032706,0.466327,0.794536,0.18882,0.431164,0.803977,0.849714,0.52095,0.230655,0.278541,0.005934,0.620781,0.181935,0.488612
1689,0.23692,0.522268,0.261713,0.532555,0.743307,0.957397,0.700114,0.052354,0.047701,0.955982,0.287924,0.651201,0.248904,0.732747,0.659594,0.397761,0.603585,0.448252
1690,0.196097,0.129633,0.906525,0.057512,0.783309,0.30978,0.563015,0.05998,0.49658,0.803473,0.139291,0.320232,0.684829,0.678473,0.710674,0.073694,0.623634,0.692997
1691,0.332504,0.786448,0.291348,0.673433,0.42271,0.546302,0.485552,0.757456,0.341544,0.10215,0.920657,0.180284,0.470191,0.701587,0.377352,0.919196,0.693826,0.898333
1692,0.402085,0.040874,0.394545,0.577536,0.377127,0.797933,0.199826,0.983516,0.186886,0.668246,0.062477,0.461349,0.110012,0.787607,0.180681,0.165279,0.717013,0.83898
1693,0.188547,0.123123,0.731213,0.305701,0.737202,0.688404,0.525973,0.177543,0.891628,0.748318,0.583579,0.776071,0.586316,0.320104,0.985751,0.505072,0.444147,0.124958
1694,0.176162,0.422173,0.85794,0.860776,0.663569,0.645459,0.433235,0.4657,0.527482,0.889355,0.037663,0.473983,0.274583,0.091384,0.555437,0.575382,0.722138,0.226248
1695,0.741744,0.435456,0.203753,0.235035,0.059907,0.442812,0.952435,0.645249,0.952805,0.395704,0.576394,0.278393,0.045716,0.50658,0.698476,0.651232,0.818133,0.406504
1696,0.307134,0.978784,0.534517,0.213565,0.810503,0.643628,0.590284,0.65946,0.529046,0.218566,0.923886,0.161194,0.348311,0.886447,0.014914,0.752061,0.234682,0.747688
1697,0.927881,0.649155,0.533097,0.343196,0.052051,0.692861,0.005383,0.166109,0.669466,0.192169,0.294798,0.932556,0.300278,0.191455,0.239138,0.984972,0.423494,0.012222
1698,0.533773,0.441458,0.879417,0.747821,0.26904,0.029088,0.003217,0.654709,0.364153,0.231789,0.520597,0.810318,0.863295,0.276527,0.692959,0.778684,0.769495,0.469801
1699,0.0333,0.951974,0.572511,0.235351,0.560604,0.917442,0.66038,0.782533,0.715869,0.582439,0.891051,0.427025,0.336403,0.703126,0.963707,0.225973,0.454087,0.566649
1700,0.719409,0.960102,0.299498,0.893043,0.767624,0.57544,0.257395,0.18656,0.521527,0.374786,0.089489,0.713175,0.034042,0.345965,0.508916,0.014734,0.403855,0.441801
1701,0.180849,0.568007,0.123907,0.242852,0.313283,0.893068,0.885532,0.508863,0.758399,0.130284,0.528919,0.663845,0.444657,0.740661,0.14045,0.314697,0.248396,0.981082
1702,0.414414,0.286705,0.474321,0.523899,0.752861,0.715275,0.251368,0.302769,0.422632,0.583678,0.819843,0.228026,0.813175,0.169108,0.129164,0.86019,0.14614,0.795611
1703,0.436335,0.415078,0.058597,0.258509,0.1489,0.720285,0.904692,0.536819,0.486226,0.272838,0.848503,0.676198,0.174289,0.448315,0.557195,0.264663,0.894534,0.315768
1704,0.043143,0.923295,0.868539,0.07555,0.401897,0.009885,0.944232,0.251411,0.272488,0.165919,0.560746,0.188397,0.802813,0.034993,0.669487,0.572256,0.310964,0.12488
1705,0.906508,0.658495,0.482893,0.754224,0.253478,0.293159,0.609164,0.268162,0.56373,0.779551,0.680174,0.655392,0.863996,0.118537,0.977919,0.099605,0.393992,0.877278
1706,0.281012,0.278872,0.536658,0.63449,0.969447,0.009056,0.226941,0.972708,0.051133,0.898628,0.283591,0.539935,0.61633,0.911442,0.79463,0.00378,0.365266,0.366249
1707,0.604312,0.497491,0.258172,0.339684,0.678904,0.360479,0.240753,0.001013,0.706543,0.976373,0.922845,0.541909,0.839325,0.277383,0.287236,0.056724,0.661583,0.072269
1708,0.255761,0.699578,0.830508,0.047609,0.139193,0.524228,0.992083,0.226719,0.267902,0.483521,0.21351,0.746945,0.813168,0.797446,0.236782,0.622826,0.732898,0.124565
1709,0.587229,0.416943,0.770706,0.910983,0.083569,0.745158,0.668728,0.420242,0.787116,0.112797,0.570485,0.682798,0.606541,0.338714,0.445996,0.032932,0.700576,0.580878
1710,0.852261,0.593649,0.161929,0.289427,0.81352,0.685205,0.429095,0.158335,0.29214,0.028418,0.191403,0.988451,0.650504,0.619368,0.3192,0.946798,0.492366,0.829867
1711,0.180106,0.99679,0.934692,0.419651,0.337176,0.533592,0.47588,0.609594,0.516135,0.733263,0.649324,0.365869,0.959638,0.632337,0.360688,0.115009,0.088215,0.215894
1712,0.420981,0.135133,0.383223,0.527124,0.105177,0.220822,0.071015,0.326549,0.153719,0.836714,0.477123,0.97193,0.38568,0.3493,0.89827,0.845517,0.499201,0.439028
1713,0.525501,0.679334,0.15314,0.679816,0.016841,0.722587,0.914076,0.179304,0.744193,0.967861,0.641908,0.923952,0.760574,0.258637,0.9262,0.051727,0.787687,0.570156
1714,0.104122,0.872221,0.100267,0.54448,0.858297,0.7782,0.598659,0.917606,0.212268,0.472784,0.199603,0.03493,0.249551,0.55434,0.433198,0.517939,0.372247,0.987296
1715,0.596013,0.536951,0.708599,0.954833,0.54778,0.772966,0.365009,0.091643,0.550618,0.392786,0.024403,0.585337,0.006546,0.760206,0.167417,0.907124,0.360641,0.632675
1716,0.999391,0.492884,0.247581,0.900316,0.571187,0.034282,0.27942,0.658988,0.359882,0.207425,0.7588,0.391532,0.241679,0.179663,0.860784,0.163084,0.370922,0.449564
1717,0.807109,0.323745,0.702728,0.745923,0.843357,0.522359,0.770496,0.435703,0.116147,0.861213,0.140192,0.569006,0.169483,0.549396,0.964565,0.703533,0.893053,0.606719
1718,0.518504,0.526516,0.745818,0.702635,0.34377,0.380462,0.062008,0.57885,0.713669,0.690215,0.945362,0.758559,0.918408,0.310798,0.501203,0.053116,0.927466,0.410242
1719,0.202868,0.752739,0.009045,0.962121,0.42325,0.225432,0.648518,0.664706,0.389644,0.762764,0.461535,0.842466,0.795456,0.992265,0.239234,0.639427,0.985116,0.812916
1720,0.107012,0.766721,0.84882,0.177453,0.294025,0.627861,0.287784,0.257647,0.611084,0.178677,0.675273,0.255005,0.868468,0.035886,0.712871,0.067507,0.376083,0.32915
1721,0.87665,0.63669,0.801767,0.529051,0.421018,0.880013,0.069747,0.205013,0.268337,0.323074,0.122648,0.466971,0.356104,0.619983,0.703408,0.648554,0.020868,0.651105
1722,0.738301,0.62805,0.413117,0.608813,0.314032,0.006017,0.513928,0.921807,0.494541,0.110744,0.586984,0.545227,0.140517,0.255735,0.087302,0.006355,0.61849,0.315164
1723,0.768652,0.804486,0.735373,0.910964,0.11758,0.915905,0.345775,0.574954,0.41256,0.167682,0.055691,0.109212,0.015199,0.666338,0.373443,0.589153,0.603805,0.207684
1724,0.468073,0.08915,0.503211,0.83033,0.832967,0.451646,0.213539,0.04795,0.731321,0.81188,0.264241,0.516746,0.294611,0.442339,0.63995,0.647185,0.602393,0.800532
1725,0.047612,0.552102,0.555862,0.997996,0.657632,0.880344,0.257262,0.93448,0.258533,0.932692,0.752908,0.882277,0.319338,0.30767,0.928591,0.143506,0.729558,0.608463
1726,0.572088,0.982752,0.168426,0.61944,0.745472,0.32053,0.925452,0.161824,0.335926,0.093723,0.933061,0.186012,0.664094,0.34087,0.278686,0.698141,0.873812,0.451807
1727,0.506188,0.337457,0.500015,0.961847,0.338241,0.351731,0.283115,0.118572,0.155677,0.360201,0.138126,0.827956,0.905748,0.155512,0.538009,0.465329,0.890687,0.521764
1728,0.044402,0.778245,0.178405,0.351899,0.150747,0.142324,0.5324,0.973666,0.791287,0.795518,0.624265,0.767303,0.491486,0.979604,0.033774,0.532552,0.300046,0.972885
1729,0.38607,0.440432,0.818734,0.063757,0.819589,0.756742,0.614353,0.334507,0.521317,0.585096,0.377412,0.035065,0.097514,0.125286,0.454777,0.433351,0.135432,0.517145
1730,0.648726,0.292662,0.14401,0.495523,0.385202,0.527886,0.572907,0.874687,0.803514,0.054635,0.770565,0.255229,0.912405,0.725713,0.863724,0.41381,0.833647,0.614927
1731,0.133689,0.386071,0.530124,0.569053,0.1376,0.750576,0.04947,0.862802,0.821487,0.545061,0.435621,0.11352,0.483284,0.899788,0.19549,0.450128,0.153139,0.610697
1732,0.270552,0.819667,0.808215,0.275224,0.344512,0.078616,0.572167,0.499181,0.473188,0.662538,0.824014,0.721606,0.04473,0.247606,0.661929,0.687128,0.796355,0.74083
1733,0.224553,0.620138,0.92178,0.376433,0.377093,0.696354,0.977608,0.899406,0.617356,0.498605,0.142175,0.273111,0.444528,0.963354,0.421797,0.007106,0.249689,0.162578
1734,0.739693,0.74993,0.625934,0.222365,0.218855,0.632296,0.719509,0.038482,0.253906,0.990943,0.649399,0.252231,0.491153,0.711295,0.362234,0.7855,0.917949,0.550693
1735,0.385962,0.35545,0.426686,0.17588,0.756844,0.735191,0.625328,0.577771,0.419559,0.435395,0.146963,0.990156,0.566497,0.591669,0.23163,0.647058,0.126981,0.215069
1736,0.641637,0.301226,0.483219,0.108163,0.833352,0.915464,0.255802,0.706867,0.178414,0.323315,0.688669,0.84964,0.822212,0.668152,0.733595,0.13122,0.606014,0.818323
1737,0.399384,0.186792,0.913341,0.281163,0.762127,0.154792,0.963999,0.989641,0.313512,0.657656,0.826086,0.925753,0.885335,0.299865,0.598579,0.168875,0.521956,0.23405
1738,0.428329,0.975962,0.836117,0.391585,0.640674,0.85899,0.402042,0.96232,0.153888,0.819321,0.866613,0.684516,0.971747,0.414124,0.353498,0.082443,0.783289,0.161471
1739,0.123488,0.369156,0.510128,0.430674,0.993476,0.686632,0.140987,0.820041,0.144695,0.720268,0.163594,0.085921,0.431447,0.144027,0.880842,0.083625,0.130898,0.594538
1740,0.428599,0.795405,0.922444,0.011477,0.981919,0.880783,0.823536,0.012642,0.312701,0.524203,0.466725,0.681925,0.672312,0.917421,0.764306,0.882525,0.905436,0.698026
1741,0.998449,0.388988,0.284507,0.505295,0.666382,0.442924,0.175925,0.433579,0.349986,0.792829,0.426644,0.010075,0.471037,0.044373,0.68969,0.531825,0.998729,0.432347
1742,0.751902,0.548037,0.08164,0.026279,0.412488,0.237588,0.76822,0.923213,0.570402,0.11652,0.021094,0.43497,0.261008,0.015852,0.801815,0.423119,0.175726,0.53959
1743,0.692464,0.864347,0.979938,0.344653,0.169465,0.311132,0.79313,0.489446,0.406221,0.382318,0.572835,0.965388,0.107182,0.485187,0.063577,0.082659,0.296433,0.295949
1744,0.807252,0.207901,0.857071,0.160531,0.189175,0.067374,0.134736,0.985798,0.337805,0.049262,0.56826,0.473093,0.839974,0.110727,0.424857,0.402677,0.669468,0.162285
1745,0.063427,0.544593,0.571493,0.841484,0.462204,0.589819,0.984806,0.091881,0.804231,0.187895,0.899347,0.058932,0.902169,0.919406,0.868205,0.590926,0.159773,0.311979
1746,0.799853,0.244268,0.038673,0.223191,0.98846,0.898398,0.833522,0.093362,0.860463,0.235021,0.937737,0.347971,0.42184,0.842675,0.588218,0.859172,0.976225,0.639421
1747,0.794873,0.983016,0.675005,0.810863,0.239856,0.169477,0.434015,0.532823,0.091037,0.555276,0.358648,0.857984,0.532102,0.955097,0.44487,0.190546,0.958139,0.249144
1748,0.659847,0.92081,0.655232,0.805922,0.569119,0.970143,0.437174,0.932697,0.829922,0.823971,0.168084,0.115458,0.971087,0.26391,0.605527,0.565543,0.235954,0.87421
1749,0.914382,0.461837,0.148747,0.179957,0.930723,0.992202,0.805152,0.707695,0.278655,0.380536,0.76533,0.813881,0.976734,0.425406,0.755577,0.675295,0.129656,0.561564
1750,0.063176,0.274623,0.222631,0.039002,0.465139,0.816266,0.972105,0.072785,0.920827,0.65119,0.246478,0.794247,0.955128,0.649004,0.953996,0.901539,0.764812,0.349854
1751,0.089772,0.613815,0.280464,0.244125,0.186957,0.460327,0.325332,0.238326,0.379969,0.496957,0.834188,0.307215,0.059281,0.730706,0.135689,0.166874,0.392205,0.419325
1752,0.921515,0.865647,0.921534,0.216735,0.97126,0.43322,0.750126,0.87429,0.219765,0.314471,0.389032,0.355247,0.114151,0.985403,0.299288,0.422858,0.009861,0.514289
1753,0.410539,0.646552,0.072648,0.162689,0.796821,0.950869,0.483613,0.536311,0.349293,0.056255,0.004644,0.718047,0.023966,0.727758,0.524111,0.320843,0.530788,0.635155
1754,0.945323,0.839189,0.080592,0.864439,0.295844,0.717883,0.082412,0.140639,0.606013,0.058777,0.453203,0.679399,0.120139,0.858362,0.700018,0.977325,0.648846,0.103084
1755,0.475942,0.836141,0.269503,0.391601,0.791568,0.291248,0.014647,0.337536,0.631147,0.226908,0.509659,0.314886,0.717848,0.257671,0.075938,0.077111,0.380632,0.522012
1756,0.433998,0.155179,0.458914,0.542423,0.245799,0.099394,0.830845,0.527901,0.68768,0.280658,0.421006,0.358011,0.172207,0.604111,0.135535,0.20059,0.419017,0.85942
1757,0.806565,0.480722,0.388424,0.370358,0.036777,0.965067,0.490925,0.862667,0.189044,0.918754,0.672692,0.984408,0.88599,0.519776,0.383438,0.211475,0.386134,0.615094
1758,0.464761,0.248301,0.366649,0.692636,0.093202,0.891577,0.51759,0.317091,0.948439,0.317158,0.584256,0.004913,0.762274,0.743106,0.746841,0.685049,0.720429,0.901555
1759,0.178162,0.056684,0.630099,0.88271,0.118237,0.829645,0.312026,0.363284,0.218071,0.006628,0.922318,0.500088,0.749985,0.797458,0.897772,0.842236,0.331873,0.791047
1760,0.429349,0.096792,0.345682,0.094439,0.760138,0.08942,0.302384,0.532444,0.53285,0.804181,0.171175,0.96464,0.292566,0.17866,0.586124,0.207603,0.701426,0.945736
1761,0.207322,0.965995,0.566188,0.073923,0.618711,0.682279,0.118761,0.145652,0.093686,0.779131,0.486812,0.331929,0.125324,0.225958,0.182408,0.559607,0.654432,0.684641
1762,0.904393,0.849915,0.513022,0.460007,0.278992,0.304981,0.898383,0.493074,0.474253,0.637787,0.500692,0.09574,0.786652,0.961974,0.514228,0.69183,0.689784,0.835334
1763,0.852123,0.901487,0.389129,0.936952,0.51647,0.778749,0.110243,0.185209,0.113749,0.921381,0.704799,0.910942,0.982065,0.711163,0.739262,0.552758,0.6929,0.1864
1764,0.125475,0.163298,0.183467,0.934157,0.298621,0.062308,0.165657,0.200318,0.869785,0.871772,0.623236,0.956183,0.319106,0.225708,0.30138,0.181413,0.68686,0.737746
1765,0.345834,0.268138,0.135584,0.501175,0.001281,0.671241,0.728291,0.495466,0.686992,0.420854,0.168005,0.439084,0.503155,0.94626,0.896362,0.357708,0.838846,0.539998
1766,0.81217,0.268302,0.292125,0.359698,0.122328,0.083124,0.872973,0.571705,0.522805,0.584499,0.609743,0.466929,0.918517,0.909882,0.726279,0.532789,0.239698,0.422941
1767,0.023603,0.433532,0.890423,0.959502,0.871966,0.050015,0.302459,0.942112,0.169846,0.192411,0.958184,0.665664,0.114102,0.959617,0.948487,0.709089,0.317159,0.7654
1768,0.003189,0.831338,0.982627,0.130826,0.244462,0.346587,0.05979,0.497489,0.942771,0.850743,0.325993,0.77739,0.77934,0.527274,0.994212,0.706367,0.560484,0.300555
1769,0.185453,0.550205,0.105569,0.999021,0.251352,0.015524,0.8774,0.613729,0.354535,0.208344,0.66237,0.393839,0.886697,0.290657,0.888978,0.810192,0.516361,0.75197
1770,0.930893,0.590274,0.920249,0.263122,0.879143,0.611105,0.973691,0.823893,0.760755,0.081501,0.50144,0.466484,0.188274,0.451347,0.141326,0.333353,0.254578,0.842894
1771,0.48147,0.850252,0.301474,0.672882,0.674034,0.279661,0.861495,0.457933,0.789015,0.912242,0.391603,0.992269,0.21151,0.908644,0.521607,0.866314,0.261218,0.378201
1772,0.174825,0.380867,0.226611,0.754323,0.213084,0.78238,0.142317,0.837861,0.248865,0.155546,0.962256,0.457745,0.602409,0.192505,0.312287,0.227434,0.42508,0.301747
1773,0.213401,0.871094,0.093865,0.517053,0.228784,0.485984,0.648765,0.348457,0.769853,0.620461,0.978796,0.477398,0.960771,0.202714,0.799753,0.385555,0.506257,0.429498
